ID,Household Income,Household wealth score,Household size,Rainfall for the month,Average temperature for the month,Travel time,Shortest distance,Amount spent on water in a month,Volume of water consumed in a month in liters,Volume of water consumed in lpcd,Willingness to pay
9639,40000,215,6,250.99,74.5,10.00,86.68,6000,4100,20,8000
9640,40000,258,5,250.99,74.5,10.00,76.24,6000,4100,20,8000
9641,50000,322.5,5,250.99,74.5,10.00,53.01,6000,4100,20,8000
9642,70000,376.3,6,250.99,74.5,20.00,58.52,10000,6300,40,10000
9643,50000,322.5,5,250.99,74.5,10.00,67.03,6000,4100,20,8000
9644,50000,322.5,5,250.99,74.5,10.00,80.50,6000,4100,20,8000
9645,50000,322.5,5,250.99,74.5,10.00,98.49,6000,4100,20,8000
9646,70000,376.3,6,250.99,74.5,20.00,114.59,10000,6300,40,10000
9647,70000,376.3,6,250.99,74.5,20.00,60.60,10000,6300,40,10000
9648,40000,258,5,250.99,74.5,10.00,128.14,6000,4100,20,8000
9649,40000,215,6,250.99,74.5,10.00,137.03,6000,4100,20,8000
9650,40000,258,5,250.99,74.5,10.00,132.64,6000,4100,20,8000
9651,50000,322.5,5,250.99,74.5,10.00,170.11,6000,4100,20,8000
9652,70000,376.3,6,250.99,74.5,20.00,157.54,10000,6300,40,10000
9653,50000,322.5,5,250.99,74.5,10.00,147.49,6000,4100,20,8000
9654,84000,451.6,6,250.99,74.5,20.00,136.31,10000,6600,40,9000
9655,70000,376.3,6,250.99,74.5,20.00,135.56,10000,6300,40,10000
9656,70000,376.3,6,250.99,74.5,20.00,123.43,10000,6300,40,10000
9657,70000,376.3,6,250.99,74.5,20.00,115.52,10000,6300,40,10000
9658,70000,376.3,6,250.99,74.5,20.00,104.81,10000,6300,40,10000
9659,50000,322.5,5,250.99,74.5,10.00,91.66,6000,4100,20,8000
9660,50000,322.5,5,250.99,74.5,10.00,87.66,6000,4100,20,8000
9661,70000,376.3,6,250.99,74.5,20.00,87.71,10000,6300,40,10000
9662,70000,376.3,6,250.99,74.5,20.00,85.43,10000,6300,40,10000
9663,40000,258,5,250.99,74.5,10.00,48.70,6000,4100,20,8000
9664,40000,215,6,250.99,74.5,10.00,36.40,6000,4100,20,8000
9665,40000,258,5,250.99,74.5,10.00,24.84,6000,4100,20,8000
9666,50000,322.5,5,250.99,74.5,10.00,38.01,6000,4100,20,8000
9667,70000,376.3,6,250.99,74.5,20.00,52.84,10000,6300,40,10000
9668,50000,322.5,5,250.99,74.5,10.00,26.08,6000,4100,20,8000
9669,70000,376.3,6,250.99,74.5,20.00,37.34,10000,6300,40,10000
9670,84000,451.6,6,250.99,74.5,20.00,49.37,10000,6600,40,9000
9671,70000,376.3,6,250.99,74.5,20.00,16.49,10000,6300,40,10000
9672,84000,451.6,6,250.99,74.5,20.00,48.60,10000,6600,40,9000
9673,84000,451.6,6,250.99,74.5,20.00,31.06,10000,6600,40,9000
9674,70000,376.3,6,250.99,74.5,20.00,41.77,10000,6300,40,10000
9675,84000,451.6,6,250.99,74.5,20.00,53.24,10000,6600,40,9000
9676,50000,322.5,5,250.99,74.5,10.00,49.98,6000,4100,20,8000
9677,50000,322.5,5,250.99,74.5,10.00,58.25,6000,4100,20,8000
9678,70000,376.3,6,250.99,74.5,20.00,40.31,10000,6300,40,10000
9679,70000,376.3,6,250.99,74.5,20.00,63.79,10000,6300,40,10000
9680,40000,258,5,250.99,74.5,10.00,74.33,6000,4100,20,8000
9681,40000,215,6,250.99,74.5,10.00,79.16,6000,4100,20,8000
9682,40000,258,5,250.99,74.5,10.00,93.94,6000,4100,20,8000
9683,50000,322.5,5,250.99,74.5,10.00,100.42,6000,4100,20,8000
9684,70000,376.3,6,250.99,74.5,20.00,81.01,10000,6300,40,10000
9685,50000,322.5,5,250.99,74.5,10.00,90.82,6000,4100,20,8000
9686,70000,376.3,6,250.99,74.5,20.00,102.36,10000,6300,40,10000
9687,84000,451.6,6,250.99,74.5,20.00,101.71,10000,6600,40,9000
9688,84000,451.6,6,250.99,74.5,20.00,117.18,10000,6600,40,9000
9689,70000,376.3,6,250.99,74.5,20.00,137.83,10000,6300,40,10000
9690,84000,451.6,6,250.99,74.5,20.00,143.84,10000,6600,40,9000
9691,84000,451.6,6,250.99,74.5,20.00,158.86,10000,6600,40,9000
9692,70000,376.3,6,250.99,74.5,20.00,145.03,10000,6300,40,10000
9693,84000,451.6,6,250.99,74.5,20.00,127.42,10000,6600,40,9000
9694,84000,451.6,6,250.99,74.5,20.00,116.73,10000,6600,40,9000
9695,50000,322.5,5,250.99,74.5,10.00,102.00,6000,4100,20,8000
9696,50000,322.5,5,250.99,74.5,10.00,93.19,6000,4100,20,8000
9697,70000,376.3,6,250.99,74.5,20.00,80.62,10000,6300,40,10000
9698,70000,376.3,6,250.99,74.5,20.00,61.61,10000,6300,40,10000
9699,40000,258,5,250.99,74.5,10.00,55.22,6000,4100,20,8000
9700,40000,215,6,250.99,74.5,10.00,53.01,6000,4100,20,8000
9701,40000,258,5,250.99,74.5,10.00,57.01,6000,4100,20,8000
9702,50000,322.5,5,250.99,74.5,10.00,57.49,6000,4100,20,8000
9703,70000,376.3,6,250.99,74.5,20.00,40.72,10000,6300,40,10000
9704,50000,322.5,5,250.99,74.5,10.00,39.20,6000,4100,20,8000
9705,84000,451.6,6,250.99,74.5,20.00,30.23,10000,6600,40,9000
9706,50000,322.5,5,250.99,74.5,10.00,46.39,6000,4100,20,8000
9707,50000,322.5,5,250.99,74.5,10.00,61.35,6000,4100,20,8000
9708,70000,376.3,6,250.99,74.5,20.00,60.53,10000,6300,40,10000
9709,70000,376.3,6,250.99,74.5,20.00,75.11,10000,6300,40,10000
9710,40000,258,5,250.99,74.5,10.00,72.03,6000,4100,20,8000
9711,40000,215,6,250.99,74.5,10.00,48.26,6000,4100,20,8000
9712,40000,258,5,250.99,74.5,10.00,66.76,6000,4100,20,8000
9713,50000,322.5,5,250.99,74.5,10.00,69.43,6000,4100,20,8000
9714,70000,376.3,6,250.99,74.5,20.00,73.01,10000,6300,40,10000
9715,50000,322.5,5,250.99,74.5,10.00,75.80,6000,4100,20,8000
9716,70000,376.3,6,250.99,74.5,20.00,101.64,10000,6300,40,10000
9717,70000,376.3,6,250.99,74.5,20.00,133.36,10000,6300,40,10000
9718,50000,322.5,5,250.99,74.5,10.00,65.00,6000,4100,20,8000
9719,50000,322.5,5,250.99,74.5,10.00,55.47,6000,4100,20,8000
9720,70000,376.3,6,250.99,74.5,20.00,55.15,10000,6300,40,10000
9721,70000,376.3,6,250.99,74.5,20.00,62.65,10000,6300,40,10000
9722,40000,258,5,250.99,74.5,10.00,70.34,6000,4100,20,8000
9723,40000,215,6,250.99,74.5,10.00,62.01,6000,4100,20,8000
9724,40000,258,5,250.99,74.5,10.00,46.62,6000,4100,20,8000
9725,50000,322.5,5,250.99,74.5,10.00,52.39,6000,4100,20,8000
9726,70000,376.3,6,250.99,74.5,20.00,53.49,10000,6300,40,10000
9727,50000,322.5,5,250.99,74.5,10.00,45.49,6000,4100,20,8000
9728,84000,451.6,6,250.99,74.5,20.00,28.30,10000,6600,40,9000
9729,50000,322.5,5,250.99,74.5,10.00,37.00,6000,4100,20,8000
9730,50000,322.5,5,250.99,74.5,10.00,52.77,6000,4100,20,8000
9731,70000,376.3,6,250.99,74.5,20.00,49.65,10000,6300,40,10000
9732,70000,376.3,6,250.99,74.5,20.00,4.24,10000,6300,40,10000
9733,40000,258,5,250.99,74.5,10.00,15.52,6000,4100,20,8000
9734,40000,215,6,250.99,74.5,10.00,34.53,6000,4100,20,8000
9735,40000,258,5,250.99,74.5,10.00,58.52,6000,4100,20,8000
9736,50000,322.5,5,250.99,74.5,10.00,72.80,6000,4100,20,8000
9737,70000,376.3,6,250.99,74.5,20.00,92.96,10000,6300,40,10000
9738,50000,322.5,5,250.99,74.5,10.00,89.20,6000,4100,20,8000
9739,70000,376.3,6,250.99,74.5,20.00,72.24,10000,6300,40,10000
9740,70000,376.3,6,250.99,74.5,20.00,74.09,10000,6300,40,10000
9741,70000,376.3,6,250.99,74.5,20.00,79.81,10000,6300,40,10000
9742,50000,322.5,5,250.99,74.5,10.00,83.74,6000,4100,20,8000
9743,50000,322.5,5,250.99,74.5,10.00,93.24,6000,4100,20,8000
9744,70000,376.3,6,250.99,74.5,20.00,103.79,10000,6300,40,10000
9745,70000,376.3,6,250.99,74.5,20.00,111.40,10000,6300,40,10000
9746,40000,258,5,250.99,74.5,10.00,129.88,6000,4100,20,8000
9747,40000,215,6,250.99,74.5,10.00,124.95,6000,4100,20,8000
9748,40000,258,5,250.99,74.5,10.00,156.89,6000,4100,20,8000
9749,50000,322.5,5,250.99,74.5,10.00,135.20,6000,4100,20,8000
9750,70000,376.3,6,250.99,74.5,20.00,113.60,10000,6300,40,10000
9751,50000,322.5,5,250.99,74.5,10.00,103.00,6000,4100,20,8000
9752,70000,376.3,6,250.99,74.5,20.00,100.28,10000,6300,40,10000
9753,70000,376.3,6,250.99,74.5,20.00,82.35,10000,6300,40,10000
9754,50000,322.5,5,250.99,74.5,10.00,69.66,6000,4100,20,8000
9755,50000,322.5,5,250.99,74.5,10.00,68.01,6000,4100,20,8000
9756,70000,376.3,6,250.99,74.5,20.00,67.12,10000,6300,40,10000
9757,70000,376.3,6,250.99,74.5,20.00,67.54,10000,6300,40,10000
9758,40000,258,5,250.99,74.5,10.00,70.84,6000,4100,20,8000
9759,40000,215,6,250.99,74.5,10.00,94.37,6000,4100,20,8000
9760,40000,258,5,250.99,74.5,10.00,76.37,6000,4100,20,8000
9761,50000,322.5,5,250.99,74.5,10.00,69.84,6000,4100,20,8000
9762,70000,376.3,6,250.99,74.5,20.00,88.84,10000,6300,40,10000
9763,50000,322.5,5,250.99,74.5,10.00,71.84,6000,4100,20,8000
9764,70000,376.3,6,250.99,74.5,20.00,88.02,10000,6300,40,10000
9765,50000,322.5,5,250.99,74.5,10.00,107.20,6000,4100,20,8000
9766,50000,322.5,5,250.99,74.5,10.00,123.66,6000,4100,20,8000
9767,70000,376.3,6,250.99,74.5,20.00,133.66,10000,6300,40,10000
9768,70000,376.3,6,250.99,74.5,20.00,144.31,10000,6300,40,10000
9769,40000,258,5,250.99,74.5,10.00,152.19,6000,4100,20,8000
9770,40000,215,6,250.99,74.5,10.00,136.19,6000,4100,20,8000
9771,40000,258,5,250.99,74.5,10.00,157.15,6000,4100,20,8000
9772,50000,322.5,5,250.99,74.5,10.00,177.81,6000,4100,20,8000
9773,70000,376.3,6,250.99,74.5,20.00,176.24,10000,6300,40,10000
9774,50000,322.5,5,250.99,74.5,10.00,164.01,6000,4100,20,8000
9775,70000,376.3,6,250.99,74.5,20.00,155.16,10000,6300,40,10000
9776,84000,451.6,6,250.99,74.5,20.00,143.50,10000,6600,40,9000
9777,50000,322.5,5,250.99,74.5,10.00,118.11,6000,4100,20,8000
9778,50000,322.5,5,250.99,74.5,10.00,114.98,6000,4100,20,8000
9779,70000,376.3,6,250.99,74.5,20.00,106.30,10000,6300,40,10000
9780,70000,376.3,6,250.99,74.5,20.00,96.63,10000,6300,40,10000
9781,40000,258,5,250.99,74.5,10.00,86.01,6000,4100,20,8000
9782,40000,215,6,250.99,74.5,10.00,66.48,6000,4100,20,8000
9783,40000,258,5,250.99,74.5,10.00,97.14,6000,4100,20,8000
9784,50000,322.5,5,250.99,74.5,10.00,95.71,6000,4100,20,8000
9785,70000,376.3,6,250.99,74.5,20.00,107.79,10000,6300,40,10000
9786,50000,322.5,5,250.99,74.5,10.00,106.85,6000,4100,20,8000
9787,70000,376.3,6,250.99,74.5,20.00,131.37,10000,6300,40,10000
9788,50000,322.5,5,250.99,74.5,10.00,110.75,6000,4100,20,8000
9789,50000,322.5,5,250.99,74.5,10.00,102.07,6000,4100,20,8000
9790,70000,376.3,6,250.99,74.5,20.00,109.88,10000,6300,40,10000
9791,70000,376.3,6,250.99,74.5,20.00,118.34,10000,6300,40,10000
9792,40000,258,5,250.99,74.5,10.00,122.41,6000,4100,20,8000
9793,40000,215,6,250.99,74.5,10.00,111.31,6000,4100,20,8000
9794,40000,258,5,250.99,74.5,10.00,135.25,6000,4100,20,8000
9795,50000,322.5,5,250.99,74.5,10.00,141.43,6000,4100,20,8000
9796,70000,376.3,6,250.99,74.5,20.00,147.63,10000,6300,40,10000
9797,50000,322.5,5,250.99,74.5,10.00,162.94,6000,4100,20,8000
9798,70000,376.3,6,250.99,74.5,20.00,160.80,10000,6300,40,10000
9799,70000,376.3,6,250.99,74.5,20.00,149.50,10000,6300,40,10000
9800,50000,322.5,5,250.99,74.5,10.00,148.12,6000,4100,20,8000
9801,50000,322.5,5,250.99,74.5,10.00,152.12,6000,4100,20,8000
9802,70000,376.3,6,250.99,74.5,20.00,132.82,10000,6300,40,10000
9803,70000,376.3,6,250.99,74.5,20.00,129.69,10000,6300,40,10000
9804,40000,258,5,250.99,74.5,10.00,60.81,6000,4100,20,8000
9805,40000,215,6,250.99,74.5,10.00,132.22,6000,4100,20,8000
9806,40000,258,5,250.99,74.5,10.00,149.64,6000,4100,20,8000
9807,50000,322.5,5,250.99,74.5,10.00,156.32,6000,4100,20,8000
9808,70000,376.3,6,250.99,74.5,20.00,160.65,10000,6300,40,10000
9809,50000,322.5,5,250.99,74.5,10.00,147.56,6000,4100,20,8000
9810,84000,451.6,6,250.99,74.5,20.00,135.00,10000,6600,40,9000
9811,50000,322.5,5,250.99,74.5,10.00,127.95,6000,4100,20,8000
9812,50000,322.5,5,250.99,74.5,10.00,122.64,6000,4100,20,8000
9813,70000,376.3,6,250.99,74.5,20.00,60.22,10000,6300,40,10000
9814,70000,376.3,6,250.99,74.5,20.00,117.92,10000,6300,40,10000
9815,40000,258,5,250.99,74.5,10.00,124.87,6000,4100,20,8000
9816,40000,215,6,250.99,74.5,10.00,133.60,6000,4100,20,8000
9817,40000,258,5,250.99,74.5,10.00,140.00,6000,4100,20,8000
9818,50000,322.5,5,250.99,74.5,10.00,130.83,6000,4100,20,8000
9819,70000,376.3,6,250.99,74.5,20.00,154.16,10000,6300,40,10000
9820,50000,322.5,5,250.99,74.5,10.00,133.84,6000,4100,20,8000
9821,70000,376.3,6,250.99,74.5,20.00,122.64,10000,6300,40,10000
9822,50000,322.5,5,250.99,74.5,10.00,121.08,6000,4100,20,8000
9823,50000,322.5,5,250.99,74.5,10.00,108.47,6000,4100,20,8000
9824,70000,376.3,6,250.99,74.5,20.00,106.30,10000,6300,40,10000
9825,70000,376.3,6,250.99,74.5,20.00,135.52,10000,6300,40,10000
9826,40000,258,5,250.99,74.5,10.00,142.24,6000,4100,20,8000
9827,40000,215,6,250.99,74.5,10.00,128.51,6000,4100,20,8000
9828,40000,258,5,250.99,74.5,10.00,134.89,6000,4100,20,8000
9829,50000,322.5,5,250.99,74.5,10.00,142.17,6000,4100,20,8000
9830,70000,376.3,6,250.99,74.5,20.00,143.89,10000,6300,40,10000
9831,50000,322.5,5,250.99,74.5,10.00,162.48,6000,4100,20,8000
9832,70000,376.3,6,250.99,74.5,20.00,173.14,10000,6300,40,10000
9833,70000,376.3,6,250.99,74.5,20.00,169.59,10000,6300,40,10000
9834,70000,376.3,6,250.99,74.5,20.00,158.24,10000,6300,40,10000
9835,84000,451.6,6,250.99,74.5,20.00,140.94,10000,6600,40,9000
9836,84000,451.6,6,250.99,74.5,20.00,157.54,10000,6600,40,9000
9837,84000,451.6,6,250.99,74.5,20.00,162.79,10000,6600,40,9000
9838,84000,451.6,6,250.99,74.5,20.00,175.86,10000,6600,40,9000
9839,70000,376.3,6,250.99,74.5,20.00,179.00,10000,6300,40,10000
9840,50000,322.5,5,250.99,74.5,10.00,185.21,6000,4100,20,8000
9841,50000,322.5,5,250.99,74.5,10.00,177.23,6000,4100,20,8000
9842,70000,376.3,6,250.99,74.5,20.00,166.60,10000,6300,40,10000
9843,70000,376.3,6,250.99,74.5,20.00,172.05,10000,6300,40,10000
9844,40000,258,5,250.99,74.5,10.00,181.40,6000,4100,20,8000
9845,40000,215,6,250.99,74.5,10.00,188.13,6000,4100,20,8000
9846,40000,258,5,250.99,74.5,10.00,180.07,6000,4100,20,8000
9847,50000,322.5,5,250.99,74.5,10.00,173.22,6000,4100,20,8000
9848,70000,376.3,6,250.99,74.5,20.00,163.67,10000,6300,40,10000
9849,50000,322.5,5,250.99,74.5,10.00,158.94,6000,4100,20,8000
9850,84000,451.6,6,250.99,74.5,20.00,160.70,10000,6600,40,9000
9851,70000,376.3,6,250.99,74.5,20.00,169.31,10000,6300,40,10000
9852,50000,322.5,5,250.99,74.5,10.00,170.39,6000,4100,20,8000
9853,50000,322.5,5,250.99,74.5,10.00,182.70,6000,4100,20,8000
9854,70000,376.3,6,250.99,74.5,20.00,175.80,10000,6300,40,10000
9855,70000,376.3,6,250.99,74.5,20.00,182.92,10000,6300,40,10000
9856,40000,258,5,250.99,74.5,10.00,190.54,6000,4100,20,8000
9857,40000,215,6,250.99,74.5,10.00,199.02,6000,4100,20,8000
9858,40000,258,5,250.99,74.5,10.00,204.01,6000,4100,20,8000
9859,50000,322.5,5,250.99,74.5,10.00,164.54,6000,4100,20,8000
9860,70000,376.3,6,250.99,74.5,20.00,166.68,10000,6300,40,10000
9861,50000,322.5,5,250.99,74.5,10.00,163.95,6000,4100,20,8000
9862,70000,376.3,6,250.99,74.5,20.00,168.55,10000,6300,40,10000
9863,50000,322.5,5,250.99,74.5,10.00,151.08,6000,4100,20,8000
9864,50000,322.5,5,250.99,74.5,10.00,137.46,6000,4100,20,8000
9865,70000,376.3,6,250.99,74.5,20.00,142.20,10000,6300,40,10000
9866,70000,376.3,6,250.99,74.5,20.00,134.71,10000,6300,40,10000
9867,40000,258,5,250.99,74.5,10.00,146.89,6000,4100,20,8000
9868,40000,215,6,250.99,74.5,10.00,123.71,6000,4100,20,8000
9869,40000,258,5,250.99,74.5,10.00,121.51,6000,4100,20,8000
9870,50000,322.5,5,250.99,74.5,10.00,99.33,6000,4100,20,8000
9871,70000,376.3,6,250.99,74.5,20.00,113.64,10000,6300,40,10000
9872,50000,322.5,5,250.99,74.5,10.00,131.24,6000,4100,20,8000
9873,84000,451.6,6,250.99,74.5,20.00,135.00,10000,6600,40,9000
9874,70000,376.3,6,250.99,74.5,20.00,140.04,10000,6300,40,10000
9875,50000,322.5,5,250.99,74.5,10.00,126.57,6000,4100,20,8000
9876,50000,322.5,5,250.99,74.5,10.00,60.22,6000,4100,20,8000
9877,70000,376.3,6,250.99,74.5,20.00,131.47,10000,6300,40,10000
9878,70000,376.3,6,250.99,74.5,20.00,138.50,10000,6300,40,10000
9879,40000,258,5,250.99,74.5,10.00,142.77,6000,4100,20,8000
9880,40000,215,6,250.99,74.5,10.00,140.13,6000,4100,20,8000
9881,40000,258,5,250.99,74.5,10.00,127.20,6000,4100,20,8000
9882,50000,322.5,5,250.99,74.5,10.00,130.39,6000,4100,20,8000
9883,70000,376.3,6,250.99,74.5,20.00,60.70,10000,6300,40,10000
9884,50000,322.5,5,250.99,74.5,10.00,131.37,6000,4100,20,8000
9885,70000,376.3,6,250.99,74.5,20.00,126.83,10000,6300,40,10000
9886,70000,376.3,6,250.99,74.5,20.00,137.61,10000,6300,40,10000
9887,50000,322.5,5,250.99,74.5,10.00,116.83,6000,4100,20,8000
9888,50000,322.5,5,250.99,74.5,10.00,128.00,6000,4100,20,8000
9889,70000,376.3,6,250.99,74.5,20.00,117.41,10000,6300,40,10000
9890,70000,376.3,6,250.99,74.5,20.00,113.72,10000,6300,40,10000
9891,40000,258,5,250.99,74.5,10.00,129.60,6000,4100,20,8000
9892,40000,215,6,250.99,74.5,10.00,137.30,6000,4100,20,8000
9893,40000,258,5,250.99,74.5,10.00,127.42,6000,4100,20,8000
9894,50000,322.5,5,250.99,74.5,10.00,153.08,6000,4100,20,8000
9895,70000,376.3,6,250.99,74.5,20.00,170.00,10000,6300,40,10000
9896,50000,322.5,5,250.99,74.5,10.00,162.20,6000,4100,20,8000
9897,70000,376.3,6,250.99,74.5,20.00,153.26,10000,6300,40,10000
9898,50000,322.5,5,250.99,74.5,10.00,97.65,6000,4100,20,8000
9899,50000,322.5,5,250.99,74.5,10.00,95.59,6000,4100,20,8000
9900,70000,376.3,6,250.99,74.5,20.00,101.87,10000,6300,40,10000
9901,70000,376.3,6,250.99,74.5,20.00,106.93,10000,6300,40,10000
9902,40000,258,5,250.99,74.5,10.00,107.84,6000,4100,20,8000
9903,40000,215,6,250.99,74.5,10.00,99.82,6000,4100,20,8000
9904,40000,258,5,250.99,74.5,10.00,110.11,6000,4100,20,8000
9905,50000,322.5,5,250.99,74.5,10.00,115.73,6000,4100,20,8000
9906,70000,376.3,6,250.99,74.5,20.00,128.57,10000,6300,40,10000
9907,50000,322.5,5,250.99,74.5,10.00,110.68,6000,4100,20,8000
9908,70000,376.3,6,250.99,74.5,20.00,131.58,10000,6300,40,10000
9909,70000,376.3,6,250.99,74.5,20.00,153.84,10000,6300,40,10000
9910,84000,451.6,6,250.99,74.5,20.00,128.23,10000,6600,40,9000
9911,50000,322.5,5,250.99,74.5,10.00,117.39,6000,4100,20,8000
9912,50000,322.5,5,250.99,74.5,10.00,94.40,6000,4100,20,8000
9913,70000,376.3,6,250.99,74.5,20.00,111.22,10000,6300,40,10000
9914,70000,376.3,6,250.99,74.5,20.00,106.89,10000,6300,40,10000
9915,40000,258,5,250.99,74.5,10.00,84.72,6000,4100,20,8000
9916,40000,215,6,250.99,74.5,10.00,66.37,6000,4100,20,8000
9917,40000,258,5,250.99,74.5,10.00,47.43,6000,4100,20,8000
9918,50000,322.5,5,250.99,74.5,10.00,52.70,6000,4100,20,8000
9919,70000,376.3,6,250.99,74.5,20.00,65.31,10000,6300,40,10000
9920,50000,322.5,5,250.99,74.5,10.00,78.19,6000,4100,20,8000
9921,70000,376.3,6,250.99,74.5,20.00,53.24,10000,6300,40,10000
9922,70000,376.3,6,250.99,74.5,20.00,56.14,10000,6300,40,10000
9923,84000,451.6,6,250.99,74.5,20.00,55.04,10000,6600,40,9000
9924,70000,376.3,6,250.99,74.5,20.00,69.87,10000,6300,40,10000
9925,50000,322.5,5,250.99,74.5,10.00,76.12,6000,4100,20,8000
9926,50000,322.5,5,250.99,74.5,10.00,83.82,6000,4100,20,8000
9927,70000,376.3,6,250.99,74.5,20.00,108.23,10000,6300,40,10000
9928,70000,376.3,6,250.99,74.5,20.00,74.33,10000,6300,40,10000
9929,40000,258,5,250.99,74.5,10.00,76.58,6000,4100,20,8000
9930,40000,215,6,250.99,74.5,10.00,76.54,6000,4100,20,8000
9931,40000,258,5,250.99,74.5,10.00,86.83,6000,4100,20,8000
9932,50000,322.5,5,250.99,74.5,10.00,98.01,6000,4100,20,8000
9933,70000,376.3,6,250.99,74.5,20.00,115.83,10000,6300,40,10000
9934,50000,322.5,5,250.99,74.5,10.00,114.56,6000,4100,20,8000
9935,70000,376.3,6,250.99,74.5,20.00,60.51,10000,6300,40,10000
9936,50000,322.5,5,250.99,74.5,10.00,127.44,6000,4100,20,8000
9937,50000,322.5,5,250.99,74.5,10.00,146.10,6000,4100,20,8000
9938,70000,376.3,6,250.99,74.5,20.00,149.91,10000,6300,40,10000
9939,70000,376.3,6,250.99,74.5,20.00,160.70,10000,6300,40,10000
9940,40000,258,5,250.99,74.5,10.00,161.72,6000,4100,20,8000
9941,40000,215,6,250.99,74.5,10.00,168.83,6000,4100,20,8000
9942,40000,258,5,250.99,74.5,10.00,175.07,6000,4100,20,8000
9943,50000,322.5,5,250.99,74.5,10.00,178.16,6000,4100,20,8000
9944,70000,376.3,6,250.99,74.5,20.00,147.15,10000,6300,40,10000
9945,50000,322.5,5,250.99,74.5,10.00,161.14,6000,4100,20,8000
9946,70000,376.3,6,250.99,74.5,20.00,160.58,10000,6300,40,10000
9947,84000,451.6,6,250.99,74.5,20.00,128.71,10000,6600,40,9000
9948,84000,451.6,6,250.99,74.5,20.00,114.63,10000,6600,40,9000
9949,84000,451.6,6,250.99,74.5,20.00,60.81,10000,6600,40,9000
9950,70000,376.3,6,250.99,74.5,20.00,133.65,10000,6300,40,10000
9951,84000,451.6,6,250.99,74.5,20.00,122.10,10000,6600,40,9000
9952,84000,451.6,6,250.99,74.5,20.00,110.89,10000,6600,40,9000
9953,84000,451.6,6,250.99,74.5,20.00,122.25,10000,6600,40,9000
9954,84000,451.6,6,250.99,74.5,20.00,102.79,10000,6600,40,9000
9955,70000,376.3,6,250.99,74.5,20.00,90.09,10000,6300,40,10000
9956,70000,376.3,6,250.99,74.5,20.00,110.00,10000,6300,40,10000
9957,70000,376.3,6,250.99,74.5,20.00,75.24,10000,6300,40,10000
9958,70000,376.3,6,250.99,74.5,20.00,77.88,10000,6300,40,10000
9959,84000,451.6,6,250.99,74.5,20.00,74.67,10000,6600,40,9000
9960,70000,376.3,6,250.99,74.5,20.00,46.62,10000,6300,40,10000
9961,70000,376.3,6,250.99,74.5,20.00,30.48,10000,6300,40,10000
9962,84000,451.6,6,250.99,74.5,20.00,41.23,10000,6600,40,9000
9963,70000,376.3,6,250.99,74.5,20.00,65.92,10000,6300,40,10000
9964,84000,451.6,6,250.99,74.5,20.00,88.46,10000,6600,40,9000
9965,70000,376.3,6,250.99,74.5,20.00,92.97,10000,6300,40,10000
9966,70000,376.3,6,250.99,74.5,20.00,85.62,10000,6300,40,10000
9967,70000,376.3,6,250.99,74.5,20.00,79.91,10000,6300,40,10000
9968,84000,451.6,6,250.99,74.5,20.00,95.26,10000,6600,40,9000
9969,84000,451.6,6,250.99,74.5,20.00,99.18,10000,6600,40,9000
9970,70000,376.3,6,250.99,74.5,20.00,115.12,10000,6300,40,10000
9971,70000,376.3,6,250.99,74.5,20.00,149.25,10000,6300,40,10000
9972,70000,376.3,6,250.99,74.5,20.00,160.03,10000,6300,40,10000
9973,70000,376.3,6,250.99,74.5,20.00,156.32,10000,6300,40,10000
9974,70000,376.3,6,250.99,74.5,20.00,146.66,10000,6300,40,10000
9975,70000,376.3,6,250.99,74.5,20.00,147.71,10000,6300,40,10000
9976,84000,451.6,6,250.99,74.5,20.00,158.40,10000,6600,40,9000
9977,70000,376.3,6,250.99,74.5,20.00,146.10,10000,6300,40,10000
9978,84000,451.6,6,250.99,74.5,20.00,127.48,10000,6600,40,9000
9979,84000,451.6,6,250.99,74.5,20.00,124.40,10000,6600,40,9000
9980,84000,451.6,6,250.99,74.5,20.00,114.34,10000,6600,40,9000
9981,70000,376.3,6,250.99,74.5,20.00,116.38,10000,6300,40,10000
9982,70000,376.3,6,250.99,74.5,20.00,119.10,10000,6300,40,10000
9983,70000,376.3,6,250.99,74.5,20.00,129.25,10000,6300,40,10000
9984,84000,451.6,6,250.99,74.5,20.00,141.55,10000,6600,40,9000
9985,84000,451.6,6,250.99,74.5,20.00,121.26,10000,6600,40,9000
9986,70000,376.3,6,250.99,74.5,20.00,102.04,10000,6300,40,10000
9987,70000,376.3,6,250.99,74.5,20.00,81.39,10000,6300,40,10000
9988,84000,451.6,6,250.99,74.5,20.00,79.40,10000,6600,40,9000
